                Time                  x1                  y1                  x2                  y2
               0.081        0.9994951844      -0.03177068519         1.707095345        0.6748423724
               0.082        0.9994697947      -0.03255962964         1.707087919        0.6740354381
               0.083        0.9994434676      -0.03335798317         1.707080224        0.6732184249
               0.084        0.9994161808      -0.03416573559         1.707072254        0.6723913265
               0.085        0.9993879118      -0.03498287657         1.707064002        0.6715541368
               0.086        0.9993586379      -0.03580939566         1.707055462        0.6707068497
               0.087        0.9993283361      -0.03664528224         1.707046628        0.6698494589
               0.088        0.9992969831      -0.03749052559         1.707037493        0.6689819581
               0.089        0.9992645556       -0.0383451148         1.707028052        0.6681043409
                0.09          0.99923103      -0.03920903887         1.707018297         0.667216601
               0.091        0.9991963822      -0.04008228661         1.707008222         0.666318732
               0.092        0.9991605884      -0.04096484673         1.706997821        0.6654107273
               0.093         0.999123624      -0.04185670776         1.706987088        0.6644925804
               0.094        0.9990854646      -0.04275785812         1.706976014        0.6635642848
               0.095        0.9990460854      -0.04366828606         1.706964595        0.6626258339
               0.096        0.9990054615      -0.04458797969         1.706952823        0.6616772209
               0.097        0.9989635676      -0.04551692699         1.706940691        0.6607184393
               0.098        0.9989203783      -0.04645511578         1.706928193        0.6597494822
               0.099        0.9988758681      -0.04740253373         1.706915322         0.658770343
                 0.1         0.998830011      -0.04835916838         1.706902071        0.6577810147
               0.101         0.998782781      -0.04932500711         1.706888433        0.6567814906
               0.102        0.9987341519      -0.05030003715         1.706874401        0.6557717638
               0.103        0.9986840973      -0.05128424559         1.706859968        0.6547518273
               0.104        0.9986325904      -0.05227761936         1.706845127        0.6537216742
               0.105        0.9985796043      -0.05328014526         1.706829872        0.6526812975
               0.106         0.998525112      -0.05429180991         1.706814194        0.6516306901
               0.107        0.9984690863      -0.05531259979         1.706798088        0.6505698451
               0.108        0.9984114996      -0.05634250126         1.706781545        0.6494987552
               0.109        0.9983523243      -0.05738150047         1.706764558        0.6484174135
                0.11        0.9982915325      -0.05842958347         1.706747121        0.6473258126
               0.111        0.9982290961      -0.05948673611         1.706729226        0.6462239455
               0.112        0.9981649868      -0.06055294413         1.706710865         0.645111805
               0.113        0.9980991763      -0.06162819309         1.706692032        0.6439893837
               0.114        0.9980316359      -0.06271246839         1.706672719        0.6428566744
               0.115        0.9979623368       -0.0638057553         1.706652919        0.6417136699
               0.116        0.9978912498      -0.06490803889         1.706632623        0.6405603628
               0.117        0.9978183459      -0.06601930412         1.706611826        0.6393967457
               0.118        0.9977435957      -0.06713953576         1.706590518        0.6382228112
               0.119        0.9976669695      -0.06826871844         1.706568693         0.637038552
                0.12        0.9975884377      -0.06940683661         1.706546344        0.6358439607
               0.121        0.9975079703      -0.07055387458         1.706523462        0.6346390298
               0.122        0.9974255372      -0.07170981649          1.70650004        0.6334237518
               0.123        0.9973411081      -0.07287464632         1.706476071        0.6321981192
               0.124        0.9972546526      -0.07404834789         1.706451546        0.6309621246
               0.125        0.9971661401      -0.07523090485         1.706426458        0.6297157603
               0.126        0.9970755397       -0.0764223007           1.7064008         0.628459019
               0.127        0.9969828206      -0.07762251875         1.706374564        0.6271918929
               0.128        0.9968879516      -0.07883154218         1.706347741        0.6259143745
               0.129        0.9967909013      -0.08004935398         1.706320325        0.6246264563
                0.13        0.9966916384      -0.08127593698         1.706292306        0.6233281305
               0.131        0.9965901312      -0.08251127385         1.706263679        0.6220193896
               0.132         0.996486348      -0.08375534708         1.706234434        0.6207002259
               0.133        0.9963802569        -0.085008139         1.706204564        0.6193706318
               0.134        0.9962718257      -0.08626963176         1.706174061        0.6180305995
               0.135        0.9961610222      -0.08753980737         1.706142918        0.6166801215
               0.136         0.996047814      -0.08881864763         1.706111125        0.6153191899
               0.137        0.9959321687      -0.09010613419         1.706078676        0.6139477971
               0.138        0.9958140534      -0.09140224853         1.706045562        0.6125659354
               0.139        0.9956934354      -0.09270697195         1.706011776        0.6111735971
                0.14        0.9955702817      -0.09402028559         1.705977309        0.6097707743
               0.141        0.9954445593      -0.09534217038         1.705942153        0.6083574595
               0.142        0.9953162347      -0.09667260712         1.705906301        0.6069336447
               0.143        0.9951852747      -0.09801157642         1.705869744        0.6054993222
               0.144        0.9950516456      -0.09935905868         1.705832475        0.6040544843
               0.145        0.9949153139       -0.1007150342         1.705794485        0.6025991232
               0.146        0.9947762458        -0.102079483         1.705755766        0.6011332311
               0.147        0.9946344072        -0.103452385         1.705716311        0.5996568003
               0.148        0.9944897642       -0.1048337199          1.70567611        0.5981698229
               0.149        0.9943422826       -0.1062234672         1.705635157        0.5966722911
                0.15        0.9941919281       -0.1076216063         1.705593442        0.5951641972
               0.151        0.9940386662       -0.1090281164         1.705550958        0.5936455333
               0.152        0.9938824623       -0.1104429765         1.705507697        0.5921162917
               0.153        0.9937232819       -0.1118661653          1.70546365        0.5905764645
               0.154        0.9935610902       -0.1132976615          1.70541881         0.589026044
               0.155        0.9933958521       -0.1147374435         1.705373167        0.5874650223
               0.156        0.9932275329       -0.1161854895         1.705326715        0.5858933917
               0.157        0.9930560972       -0.1176417777         1.705279444        0.5843111443
               0.158        0.9928815099       -0.1191062859         1.705231346        0.5827182723
               0.159        0.9927037356       -0.1205789918         1.705182414        0.5811147679
                0.16         0.992522739       -0.1220598728         1.705132639        0.5795006234
               0.161        0.9923384845       -0.1235489064         1.705082013         0.577875831
               0.162        0.9921509363       -0.1250460695         1.705030528        0.5762403828
               0.163        0.9919600589       -0.1265513392         1.704978175         0.574594271
               0.164        0.9917658164       -0.1280646921         1.704924946         0.572937488
               0.165        0.9915681729       -0.1295861049         1.704870832        0.5712700259
               0.166        0.9913670922       -0.1311155537         1.704815827        0.5695918769
               0.167        0.9911625385       -0.1326530149          1.70475992        0.5679030332
               0.168        0.9909544753       -0.1341984643         1.704703105        0.5662034872
               0.169        0.9907428666       -0.1357518777         1.704645372         0.564493231
                0.17        0.9905276759       -0.1373132307         1.704586714         0.562772257
               0.171        0.9903088668       -0.1388824986         1.704527122        0.5610405573
               0.172        0.9900864027       -0.1404596565         1.704466587        0.5592981242
               0.173        0.9898602472       -0.1420446795         1.704405102        0.5575449501
               0.174        0.9896303635       -0.1436375423         1.704342659        0.5557810271
               0.175         0.989396715       -0.1452382194         1.704279248        0.5540063476
               0.176        0.9891592648       -0.1468466852         1.704214861        0.5522209039
               0.177         0.988917976       -0.1484629139         1.704149491        0.5504246884
               0.178        0.9886728117       -0.1500868793         1.704083128        0.5486176932
               0.179         0.988423735       -0.1517185553         1.704015764        0.5467999108
                0.18        0.9881707088       -0.1533579153         1.703947392        0.5449713335
               0.181        0.9879136961       -0.1550049326         1.703878002        0.5431319536
               0.182        0.9876526595       -0.1566595805         1.703807587        0.5412817636
               0.183         0.987387562       -0.1583218317         1.703736137        0.5394207557
               0.184        0.9871183663       -0.1599916591         1.703663645        0.5375489225
               0.185         0.986845035       -0.1616690349         1.703590103        0.5356662561
               0.186        0.9865675309       -0.1633539316           1.7035155        0.5337727492
               0.187        0.9862858165       -0.1650463212          1.70343983        0.5318683941
               0.188        0.9859998544       -0.1667461755         1.703363084        0.5299531832
               0.189        0.9857096072       -0.1684534662         1.703285254        0.5280271091
                0.19        0.9854150373       -0.1701681645          1.70320633         0.526090164
               0.191        0.9851161072       -0.1718902419         1.703126305        0.5241423406
               0.192        0.9848127794       -0.1736196691          1.70304517        0.5221836313
               0.193        0.9845050162        -0.175356417         1.702962917        0.5202140287
               0.194        0.9841927801       -0.1771004561         1.702879537        0.5182335252
               0.195        0.9838760334       -0.1788517567         1.702795022        0.5162421133
               0.196        0.9835547385       -0.1806102889         1.702709363        0.5142397856
               0.197        0.9832288576       -0.1823760225         1.702622552        0.5122265347
               0.198        0.9828983531       -0.1841489273          1.70253458        0.5102023532
               0.199        0.9825631874       -0.1859289725         1.702445439        0.5081672335
                 0.2        0.9822233226       -0.1877161275         1.702355121        0.5061211684
               0.201        0.9818787211       -0.1895103611         1.702263616        0.5040641505
               0.202        0.9815293453       -0.1913116421         1.702170917        0.5019961723
               0.203        0.9811751572        -0.193119939         1.702077014        0.4999172265
               0.204        0.9808161194         -0.19493522           1.7019819        0.4978273058
               0.205        0.9804521939       -0.1967574533         1.701885565        0.4957264028
               0.206        0.9800833432       -0.1985866066         1.701788001        0.4936145103
               0.207        0.9797095296       -0.2004226475           1.7016892        0.4914916209
               0.208        0.9793307153       -0.2022655433         1.701589153        0.4893577274
               0.209        0.9789468628       -0.2041152611         1.701487852        0.4872128225
                0.21        0.9785579343       -0.2059717679         1.701385287         0.485056899
               0.211        0.9781638923       -0.2078350301          1.70128145        0.4828899495
               0.212        0.9777646992       -0.2097050143         1.701176333         0.480711967
               0.213        0.9773603173       -0.2115816866         1.701069927        0.4785229441
               0.214        0.9769507092       -0.2134650129         1.700962223        0.4763228737
               0.215        0.9765358374       -0.2153549588         1.700853212        0.4741117487
               0.216        0.9761156643       -0.2172514898         1.700742886        0.4718895618
               0.217        0.9756901526       -0.2191545711         1.700631237        0.4696563059
               0.218        0.9752592649       -0.2210641676         1.700518255        0.4674119739
               0.219        0.9748229638       -0.2229802439         1.700403932        0.4651565586
                0.22        0.9743812121       -0.2249027646         1.700288258         0.462890053
               0.221        0.9739339724       -0.2268316939         1.700171226          0.46061245
               0.222        0.9734812077       -0.2287669956         1.700052827        0.4583237425
               0.223        0.9730228807       -0.2307086335         1.699933051        0.4560239234
               0.224        0.9725589545        -0.232656571          1.69981189        0.4537129857
               0.225         0.972089392       -0.2346107713         1.699689334        0.4513909223
               0.226        0.9716141562       -0.2365711974         1.699565376        0.4490577262
               0.227        0.9711332104        -0.238537812         1.699440007        0.4467133905
               0.228        0.9706465176       -0.2405105774         1.699313216        0.4443579081
               0.229        0.9701540413       -0.2424894559         1.699184996        0.4419912721
                0.23        0.9696557447       -0.2444744093         1.699055337        0.4396134754
               0.231        0.9691515913       -0.2464653994         1.698924231        0.4372245112
               0.232        0.9686415447       -0.2484623874         1.698791669        0.4348243724
               0.233        0.9681255684       -0.2504653347         1.698657641        0.4324130522
               0.234        0.9676036261        -0.252474202         1.698522138        0.4299905436
               0.235        0.9670756818       -0.2544889499         1.698385152        0.4275568397
               0.236        0.9665416993       -0.2565095389         1.698246673        0.4251119337
               0.237        0.9660016426        -0.258535929         1.698106692        0.4226558186
               0.238        0.9654554758       -0.2605680799           1.6979652        0.4201884875
               0.239        0.9649031632       -0.2626059514         1.697822188        0.4177099337
                0.24        0.9643446691       -0.2646495026         1.697677646        0.4152201502
               0.241         0.963779958       -0.2666986926         1.697531566        0.4127191301
               0.242        0.9632089944       -0.2687534801         1.697383938        0.4102068668
               0.243        0.9626317431       -0.2708138237         1.697234752        0.4076833533
               0.244         0.962048169       -0.2728796815            1.697084        0.4051485828
               0.245        0.9614582369       -0.2749510114         1.696931672        0.4026025485
               0.246         0.960861912       -0.2770277712         1.696777758        0.4000452436
               0.247        0.9602591596       -0.2791099181          1.69662225        0.3974766614
               0.248         0.959649945       -0.2811974094         1.696465137         0.394896795
               0.249        0.9590342337       -0.2832902019          1.69630641        0.3923056376
                0.25        0.9584119916       -0.2853882521         1.696146059        0.3897031825
               0.251        0.9577831842       -0.2874915164         1.695984076         0.387089423
               0.252        0.9571477778       -0.2895999506         1.695820449        0.3844643522
               0.253        0.9565057385       -0.2917135106          1.69565517        0.3818279634
               0.254        0.9558570325       -0.2938321518         1.695488229        0.3791802499
               0.255        0.9552016264       -0.2959558294         1.695319616        0.3765212049
               0.256        0.9545394868       -0.2980844982         1.695149321        0.3738508217
               0.257        0.9538705807       -0.3002181129         1.694977334        0.3711690935
               0.258         0.953194875       -0.3023566277         1.694803645        0.3684760137
               0.259        0.9525123369       -0.3044999968         1.694628244        0.3657715754
                0.26        0.9518229339       -0.3066481738         1.694451121         0.363055772
               0.261        0.9511266336       -0.3088011122         1.694272267        0.3603285967
               0.262        0.9504234037       -0.3109587652         1.694091671        0.3575900429
               0.263        0.9497132123       -0.3131210858         1.693909322        0.3548401038
               0.264        0.9489960276       -0.3152880264          1.69372521        0.3520787726
               0.265         0.948271818       -0.3174595394         1.693539326        0.3493060428
               0.266        0.9475405522       -0.3196355768         1.693351658        0.3465219074
               0.267         0.946802199       -0.3218160904         1.693162197        0.3437263599
               0.268        0.9460567274       -0.3240010316         1.692970931        0.3409193936
               0.269        0.9453041069       -0.3261903515         1.692777851        0.3381010016
                0.27         0.944544307       -0.3283840011         1.692582945        0.3352711773
               0.271        0.9437772973       -0.3305819309         1.692386203        0.3324299139
               0.272        0.9430030481       -0.3327840911         1.692187614        0.3295772047
               0.273        0.9422215295       -0.3349904318         1.691987167        0.3267130431
               0.274         0.941432712       -0.3372009027         1.691784851        0.3238374222
               0.275        0.9406365665       -0.3394154531         1.691580656        0.3209503353
               0.276         0.939833064       -0.3416340321          1.69137457        0.3180517757
               0.277        0.9390221757       -0.3438565885         1.691166582        0.3151417366
               0.278        0.9382038734       -0.3460830709          1.69095668        0.3122202113
               0.279        0.9373781287       -0.3483134275         1.690744855         0.309287193
                0.28        0.9365449139       -0.3505476062         1.690531093        0.3063426749
               0.281        0.9357042014       -0.3527855546         1.690315384        0.3033866504
               0.282        0.9348559638         -0.35502722         1.690097717        0.3004191125
               0.283        0.9340001742       -0.3572725495         1.689878078        0.2974400545
               0.284        0.9331368058       -0.3595214898         1.689656458        0.2944494696
               0.285        0.9322658323       -0.3617739873         1.689432844        0.2914473511
               0.286        0.9313872276       -0.3640299882         1.689207223         0.288433692
               0.287        0.9305009658       -0.3662894383         1.688979585        0.2854084855
               0.288        0.9296070216       -0.3685522831         1.688749917        0.2823717249
               0.289        0.9287053698        -0.370818468         1.688518207        0.2793234032
                0.29        0.9277959855       -0.3730879377         1.688284442        0.2762635137
               0.291        0.9268788444       -0.3753606371         1.688048611        0.2731920494
               0.292        0.9259539222       -0.3776365104           1.6878107        0.2701090034
               0.293        0.9250211952       -0.3799155016         1.687570697        0.2670143689
               0.294          0.92408064       -0.3821975546          1.68732859        0.2639081389
               0.295        0.9231322335       -0.3844826128         1.687084365        0.2607903066
               0.296        0.9221759528       -0.3867706194          1.68683801        0.2576608649
               0.297        0.9212117758       -0.3890615171         1.686589512         0.254519807
               0.298        0.9202396804       -0.3913552487         1.686338858        0.2513671259
               0.299        0.9192596449       -0.3936517563         1.686086033        0.2482028145
                 0.3        0.9182716482       -0.3959509819         1.685831026        0.2450268659
               0.301        0.9172756694       -0.3982528672         1.685573823         0.241839273
               0.302        0.9162716881       -0.4005573536         1.685314409        0.2386400289
               0.303        0.9152596842       -0.4028643822         1.685052771        0.2354291264
               0.304        0.9142396381       -0.4051738937         1.684788896        0.2322065586
               0.305        0.9132115305       -0.4074858287         1.684522769        0.2289723183
               0.306        0.9121753426       -0.4098001274         1.684254377        0.2257263983
               0.307        0.9111310559       -0.4121167297         1.683983704        0.2224687917
               0.308        0.9100786527       -0.4144355752         1.683710737        0.2191994912
               0.309        0.9090181152       -0.4167566032         1.683435462        0.2159184898
                0.31        0.9079494263       -0.4190797528         1.683157863        0.2126257801
               0.311        0.9068725695       -0.4214049628         1.682877925         0.209321355
               0.312        0.9057875285       -0.4237321715         1.682595635        0.2060052072
               0.313        0.9046942876       -0.4260613172         1.682310976        0.2026773296
               0.314        0.9035928314       -0.4283923378         1.682023934        0.1993377149
               0.315        0.9024831451       -0.4307251709         1.681734492        0.1959863557
               0.316        0.9013652144       -0.4330597538         1.681442637        0.1926232448
               0.317        0.9002390253       -0.4353960235         1.681148351        0.1892483749
               0.318        0.8991045646       -0.4377339168          1.68085162        0.1858617385
               0.319        0.8979618192       -0.4400733702         1.680552427        0.1824633283
                0.32        0.8968107769       -0.4424143199         1.680250756        0.1790531369
               0.321        0.8956514256       -0.4447567018          1.67994659        0.1756311569
               0.322        0.8944837541       -0.4471004515         1.679639914        0.1721973808
               0.323        0.8933077513       -0.4494455044          1.67933071        0.1687518012
               0.324         0.892123407       -0.4517917957         1.679018962        0.1652944106
               0.325        0.8909307114       -0.4541392601         1.678704652        0.1618252014
               0.326         0.889729655       -0.4564878322         1.678387765        0.1583441662
               0.327        0.8885202293       -0.4588374463         1.678068281        0.1548512973
               0.328        0.8873024259       -0.4611880364         1.677746184        0.1513465872
               0.329        0.8860762373       -0.4635395363         1.677421456        0.1478300282
                0.33        0.8848416562       -0.4658918795         1.677094079        0.1443016128
               0.331        0.8835986763       -0.4682449992         1.676764036        0.1407613332
               0.332        0.8823472914       -0.4705988284         1.676431306        0.1372091818
               0.333        0.8810874963       -0.4729532999         1.676095873        0.1336451508
               0.334        0.8798192861        -0.475308346         1.675757718        0.1300692327
               0.335        0.8785426566       -0.4776638991         1.675416821        0.1264814194
               0.336        0.8772576042       -0.4800198911         1.675073164        0.1228817034
               0.337        0.8759641259       -0.4823762537         1.674726727        0.1192700769
               0.338        0.8746622192       -0.4847329185         1.674377491        0.1156465318
               0.339        0.8733518824       -0.4870898166         1.674025436        0.1120110606
                0.34        0.8720331143       -0.4894468791         1.673670542        0.1083636551
               0.341        0.8707059144       -0.4918040368         1.673312789        0.1047043077
               0.342        0.8693702827       -0.4941612202         1.672952157        0.1010330103
               0.343          0.86802622       -0.4965183595         1.672588624       0.09734975494
               0.344        0.8666737277        -0.498875385         1.672222172       0.09365453378
               0.345        0.8653128077       -0.5012322264         1.671852777       0.08994733877
               0.346        0.8639434629       -0.5035888134         1.671480419       0.08622816191
               0.347        0.8625656965       -0.5059450753         1.671105077       0.08249699519
               0.348        0.8611795125       -0.5083009416         1.670726728       0.07875383055
               0.349        0.8597849158        -0.510656341         1.670345351       0.07499865992
                0.35        0.8583819116       -0.5130112025         1.669960924       0.07123147523
               0.351        0.8569705061       -0.5153654545         1.669573424       0.06745226837
               0.352         0.855550706       -0.5177190256         1.669182828       0.06366103121
               0.353        0.8541225189       -0.5200718438         1.668789113       0.05985775561
               0.354        0.8526859529       -0.5224238372         1.668392256       0.05604243342
               0.355         0.851241017       -0.5247749337         1.667992234       0.05221505647
               0.356        0.8497877207       -0.5271250607         1.667589023       0.04837561656
               0.357        0.8483260746       -0.5294741459         1.667182599       0.04452410548
               0.358        0.8468560896       -0.5318221164         1.666772937       0.04066051503
               0.359        0.8453777777       -0.5341688993         1.666360013       0.03678483697
                0.36        0.8438911514       -0.5365144217         1.665943802       0.03289706306
               0.361         0.842396224       -0.5388586102          1.66552428       0.02899718503
               0.362        0.8408930098       -0.5412013914         1.665101419       0.02508519463
               0.363        0.8393815236       -0.5435426919         1.664675196       0.02116108358
               0.364         0.837861781       -0.5458824378         1.664245584       0.01722484359
               0.365        0.8363337985       -0.5482205555         1.663812556       0.01327646638
               0.366        0.8347975933       -0.5505569709         1.663376087      0.009315943647
               0.367        0.8332531835       -0.5528916098         1.662936148      0.005343267087
               0.368        0.8317005878       -0.5552243981         1.662492714      0.001358428395
               0.369        0.8301398259       -0.5575552614         1.662045757     -0.002638580735
                0.37        0.8285709182       -0.5598841251         1.661595248     -0.006647768616
               0.371        0.8269938859       -0.5622109147          1.66114116      -0.01066914355
               0.372        0.8254087513       -0.5645355554         1.660683464      -0.01470271386
               0.373         0.823815537       -0.5668579725         1.660222132      -0.01874848784
               0.374        0.8222142669        -0.569178091         1.659757135      -0.02280647378
               0.375        0.8206049656       -0.5714958358         1.659288443         -0.02687668
               0.376        0.8189876585        -0.573811132         1.658816026      -0.03095911476
               0.377        0.8173623719       -0.5761239042         1.658339855      -0.03505378635
               0.378        0.8157291329       -0.5784340772         1.657859899      -0.03916070304
               0.379        0.8140879695       -0.5807415758         1.657376128      -0.04327987306
                0.38        0.8124389106       -0.5830463245          1.65688851      -0.04741130467
               0.381         0.810781986       -0.5853482478         1.656397014      -0.05155500609
               0.382        0.8091172262       -0.5876472703         1.655901608       -0.0557109855
               0.383        0.8074446629       -0.5899433163          1.65540226       -0.0598792511
               0.384        0.8057643283       -0.5922363103         1.654898938      -0.06405981105
               0.385        0.8040762559       -0.5945261767         1.654391609      -0.06825267347
               0.386        0.8023804798       -0.5968128398          1.65388024      -0.07245784647
               0.387        0.8006770351       -0.5990962239         1.653364796      -0.07667533813
               0.388        0.7989659579       -0.6013762533         1.652845245       -0.0809051565
               0.389        0.7972472852       -0.6036528524         1.652321552      -0.08514730957
                0.39        0.7955210548       -0.6059259454         1.651793682      -0.08940180534
               0.391        0.7937873056       -0.6081954567         1.651261601      -0.09366865172
               0.392        0.7920460772       -0.6104613105         1.650725272      -0.09794785662
               0.393        0.7902974104       -0.6127234312          1.65018466       -0.1022394279
               0.394        0.7885413468       -0.6149817432         1.649639729       -0.1065433733
               0.395        0.7867779289       -0.6172361709         1.649090442       -0.1108597007
               0.396        0.7850072003       -0.6194866386         1.648536762       -0.1151884176
               0.397        0.7832292055        -0.621733071         1.647978652       -0.1195295319
               0.398          0.78144399       -0.6239753926         1.647416074       -0.1238830509
               0.399        0.7796516001       -0.6262135279         1.646848989       -0.1282489824
                 0.4        0.7778520832       -0.6284474017         1.646277359       -0.1326273337
               0.401        0.7760454878       -0.6306769386         1.645701145       -0.1370181122
               0.402        0.7742318631       -0.6329020637         1.645120308       -0.1414213252
               0.403        0.7724112595       -0.6351227017         1.644534807         -0.14583698
               0.404        0.7705837283       -0.6373387778         1.643944602       -0.1502650838
               0.405        0.7687493218       -0.6395502171         1.643349653       -0.1547056437
               0.406        0.7669080934       -0.6417569449         1.642749918       -0.1591586665
               0.407        0.7650600973       -0.6439588865         1.642145355       -0.1636241594
               0.408        0.7632053889       -0.6461559676         1.641535923        -0.168102129
               0.409        0.7613440244       -0.6483481137         1.640921579       -0.1725925822
                0.41        0.7594760613       -0.6505352507         1.640302279       -0.1770955254
               0.411        0.7576015578       -0.6527173045         1.639677981       -0.1816109654
               0.412        0.7557205734       -0.6548942014         1.639048641       -0.1861389084
               0.413        0.7538331683       -0.6570658676         1.638414214       -0.1906793608
               0.414        0.7519394041       -0.6592322296         1.637774655       -0.1952323287
               0.415        0.7500393432       -0.6613932141         1.637129919       -0.1997978183
               0.416        0.7481330489       -0.6635487481         1.636479961       -0.2043758355
               0.417        0.7462205859       -0.6656987586         1.635824734        -0.208966386
               0.418        0.7443020197       -0.6678431728         1.635164191       -0.2135694756
               0.419        0.7423774167       -0.6699819185         1.634498285       -0.2181851099
                0.42        0.7404468448       -0.6721149233         1.633826969       -0.2228132941
               0.421        0.7385103724       -0.6742421152         1.633150194       -0.2274540336
               0.422        0.7365680693       -0.6763634225         1.632467912       -0.2321073335
